distinction_id,property_flg,price,yield,income,built_date,building_structure,rank,struture_flg,total_units,access,address,land_area,land_rights,footprint_square,plan,management_fee,management_flg,building_area,ratio,use_districts,current_state,delivery_time
5829625ta,BUL,"1億2,000万円",8.52%,"1,022.4 万円 / 85.2万円",2001年1月,鉄骨造3階建 総戸数 3戸,3階建,S造,3戸,JR総武線 小岩駅  徒歩7分 京成本線 京成小岩駅  徒歩10分 ,東京都葛飾区鎌倉1丁目,305.11m2 【92.29坪】, 所有権 ,,店舗・事務所×3戸 ,,,400.80m2【121.24坪】,60 ％ / 200 ％ ,第一種住居,賃貸中,相談
592285yae,BUL,"1億2,000万円",8.22%,986.4 万円 / 82.2万円,2001年1月,鉄骨造3階建 総戸数 3戸,3階建,S造,3戸,JR総武線 小岩駅  徒歩7分 京成本線 京成小岩駅  徒歩10分 ,東京都葛飾区鎌倉1丁目,305.11m2 【92.29坪】, 所有権 ,,駐車場 10台,,,400.8m2【121.24坪】,60 ％ / 200 ％ ,第一種低住専,賃貸中,相談
59354552l,BUL,"1億2,000万円",8.22%,986.4 万円 / 82.2万円,2001年1月,鉄骨造3階建 総戸数 3戸,3階建,S造,3戸,JR総武線 小岩駅  徒歩10分 京成本線 京成小岩駅  徒歩7分 ,東京都葛飾区鎌倉1-15-1,298.35m2 【90.25坪】, 所有権 ,,店舗・事務所×3戸 1F:スーパー 2F:学習塾 駐車場 10台,,,400.8m2【121.24坪】,60 ％ / 200 ％ ,第一種住居,賃貸中,相談
593636zjp,BUL,"1億2,000万円",8.52%,"1,022.4 万円 / 85.2万円",2001年1月,鉄骨造3階建 総戸数 3戸,3階建,S造,3戸,京成本線 京成小岩駅  徒歩7分 ,東京都葛飾区鎌倉1丁目,298.35m2 【90.25坪】, 所有権 ,,,,,400.80m2【121.24坪】,60 ％ / 200 ％ ,第一種住居,賃貸中,相談
6042168fr,BUL,"1億2,000万円",7.72%,926.4 万円 / 77.2万円,2001年1月,鉄骨造3階建 総戸数 3戸,3階建,S造,3戸,JR総武線 小岩駅  徒歩7分 JR中央線 小岩駅  徒歩7分 京成本線 京成小岩駅  徒歩10分 ,東京都葛飾区鎌倉,305.11m2 【92.29坪】, 所有権 ,,店舗・事務所×3戸 駐車場 10台,,,400.80m2【121.24坪】,60 ％ / 200 ％ ,第一種住居,賃貸中,相談
581030yyy,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四つ木駅  徒歩10分 ,東京都葛飾区東四つ木4丁目,279.09m2 【84.42坪】, 所有権 ,,2LDK×9戸 ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,相談
583888k5w,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四つ木駅  徒歩10分 京成押上線 立石駅  徒歩12分 ,東京都葛飾区東四つ木4-32-15,279.09m2 【84.42坪】, 所有権 ,,2LDK×9戸 ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,即時
588881rle,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四つ木駅  徒歩10分 京成押上線 立石駅  徒歩12分 ,東京都葛飾区東四つ木4丁目,279.09m2 【84.42坪】, 所有権 ,,2LDK×9戸 ,,,439.76m2【133.02坪】,60 ％ / 200 ％ ,工業,賃貸中,相談
596945m6k,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建,3階建,S造,---,京成本線 四つ木駅  徒歩10分 ,東京都葛飾区四つ木,279.09m2 【84.42坪】, 所有権 ,,,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,即時
599796uir,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四ツ木駅  徒歩10分 京成押上線 京成立石駅  徒歩12分 ,東京都葛飾区四つ木4丁目,279.09m2 【84.42坪】, 所有権 ,,2LDK×9戸 ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業専用,賃貸中,即時
601151gwi,MAN,"1億2,500万円",,0 万円 / 0.0万円,1988年4月,鉄骨造3階建,3階建,S造,---,京成押上線 四ツ木駅  徒歩10分 京成押上線 京成立石駅  徒歩12分 ,東京都葛飾区東四つ木4丁目,279.09m2 【84.42坪】, 所有権 ,,2DK×9戸 ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,即時
601897wz1,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成本線 四つ木駅  徒歩10分 京成本線 立石駅  徒歩12分 ,東京都葛飾区東四つ木4丁目,279.09m2 【84.42坪】, 所有権 ,,2LDK×9戸 ◆バス・トイレ別◆ ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,即時
605549wuw,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四つ木駅  徒歩10分 京成押上線 京成立石駅  徒歩12分 ,東京都葛飾区東四つ木4,279m2 【84.39坪】, 所有権 ,,2LDK×9戸 ,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,即時
6069512z2,MAN,"1億2,500万円",6.67%,834 万円 / 69.5万円,1988年4月,鉄骨造3階建 総戸数 9戸,3階建,S造,9戸,京成押上線 四つ木駅  徒歩10分 京成押上線 立石駅  徒歩12分 ,東京都葛飾区東四つ木4,279.09m2 【84.42坪】, 所有権 ,,,,,439.79m2【133.03坪】,60 ％ / 200 ％ ,工業,賃貸中,相談
601536vsy,APT,"1億3,500万円",10.60%,"1,429.6 万円 / 119.1万円",2003年2月,木造2階建 総戸数 18戸,2階建,木造,18戸,京成押上線 京成立石駅  徒歩5分 ,東京都葛飾区立石3丁目,450.08m2 【136.14坪】, 旧法賃借権 ,,1K×18戸 ,,,198.34m2【59.99坪】,60 ％ / 200 ％ ,準工業,賃貸中,相談
581121leh,APT,"1億3,670万円",7.03%,961.2 万円 / 80.1万円,2014年1月,木造2階建 総戸数 14戸,2階建,木造,14戸,京成金町線 京成金町駅  徒歩9分 ,"東京都葛飾区金町3-42-3,4",158.28m2 【47.88坪】, 所有権 ,,1R×14戸 全室ロフト付きです。 ,,,174.54m2【52.79坪】,60 ％ / 200 ％ ,第二種低住専,賃貸中,相談
583179oiz,APT,"1億3,670万円",7.09%,969.6 万円 / 80.8万円,2014年1月,木造2階建 総戸数 14戸,2階建,木造,14戸,京成金町線 京成金町駅  徒歩9分 JR常磐線 金町駅  徒歩10分 ,東京都葛飾区金町3,158.28m2 【47.88坪】, 所有権 ,,1R×14戸 ,,,174.54m2【52.79坪】WEST98.34m2 ／ EAST76.20m2,60 ％ / 200 ％ ,第二種低住専,賃貸中,相談
585237ap3,MAN,"1億3,900万円",8.20%,"1,142 万円 / 95.2万円",1991年12月,鉄骨造3階建 総戸数 11戸,3階建,S造,11戸,京成本線 京成高砂駅  徒歩13分 京成本線 青砥駅  徒歩17分 北総線 新柴又駅  徒歩22分 ,東京都葛飾区細田3丁目,341.75m2 【103.37坪】（※私道：3.38m2あり）, 所有権 ,,3LDK×6戸 2LDK×3戸、1K×2戸 ,,,620.51m2【187.70坪】,60 ％ / 200 ％ ,準工業,賃貸中,相談
562597q2q,ETC,"1億5,000万円",6.04%,,1982年12月,鉄骨造2階建,2階建,S造,---,京成金町線 柴又駅  徒歩1分 ,東京都葛飾区柴又4丁目,201.15m2 【60.84坪】, 所有権 ,,,,,293.22m2【88.69坪】,80 ％ / 240 ％ ,近隣商業,賃貸中,相談
591242wvl,BUL,"1億5,000万円",6.04%,907.2 万円 / 75.6万円,1982年12月,鉄骨造2階建 総戸数 2戸,2階建,S造,2戸,京成金町線 柴又駅  徒歩1分 ,東京都葛飾区柴又4丁目,201.15m2 【60.84坪】, 所有権 ,,店舗×2戸 ,,,293.22m2【88.69坪】,80 ％ / 300 ％ ,近隣商業,賃貸中,即時
5873400af,BUL,"1億5,800万円",11.13%,"1,758.8 万円 / 146.6万円",1979年8月,鉄筋コンクリート造6階建,6階建,RC造,---,JR総武線 新小岩駅  徒歩6分 ,東京都葛飾区新小岩1丁目,249.85m2 【75.58坪】, 所有権 ,,診療所等×3、薬局×1、事務所等×5 ,,,"1,029.48m2【311.41坪】",80 ％ / 500 ％ 容積率 一部 ： 400％,商業,賃貸中,相談
562596eue,ETC,"1億6,500万円",,,1988年7月,鉄筋コンクリート造3階建,3階建,RC造,---,JR総武線 新小岩駅  徒歩8分 ,東京都葛飾区東新小岩5丁目,300.82m2 【90.99坪】, 所有権 ,,,,,537.2m2【162.50坪】,80 ％ / 300 ％ ,近隣商業,-,相談
5910983hb,BUL,"1億6,500万円",,,1988年7月,鉄筋コンクリート造3階建,3階建,RC造,---,JR総武線 新小岩駅  徒歩8分 ,東京都葛飾区東新小岩5丁目,300.82m2 【90.99坪】, 所有権 ,,店舗×1戸、他 ,,,541.20m2【163.71坪】,80 ％ / 300 ％ ,近隣商業,賃貸中,相談
586955i7z,MAN,"1億8,000万円",7.10%,"1,279.2 万円 / 106.6万円",1977年12月,鉄骨造4階建,4階建,S造,---,JR常磐線 亀有駅  徒歩4分 ,東京都葛飾区亀有,204.47m2 【61.85坪】, 所有権 ,,,,,423.96m2【128.24坪】,60 ％ / 400 ％ ,準工業,賃貸中,相談
597846d32,MAN,"1億8,000万円",8.28%,"1,490.4 万円 / 124.2万円",1977年12月,鉄骨造4階建 総戸数 11戸,4階建,S造,11戸,JR常磐線 亀有駅  徒歩4分 ,東京都葛飾区亀有3丁目,204.47m2 【61.85坪】, 所有権 ,,店舗×2戸  2DK×3戸  1LDK×6戸 駐車場 1台,,,423.96m2【128.24坪】,60 ％ / 400 ％ ,準工業,賃貸中,相談
598430ctd,BUL,"1億8,000万円",,,1988年7月,鉄筋コンクリート造3階建,3階建,RC造,---,JR総武線 新小岩駅  徒歩8分 ,東京都葛飾区東新小岩5-8-12,300.82m2 【90.99坪】, 所有権 ,,,,,541.20m2【163.71坪】,80 ％ / 300 ％ ,近隣商業,居住中,相談
599780pwx,BUL,"1億8,000万円",8.05%,"1,449.6 万円 / 120.8万円",1977年12月,鉄骨鉄筋コンクリート造4階建 総戸数 11戸,4階建,SRC造,11戸,JR常磐線 亀有駅  徒歩4分 ,東京都葛飾区亀有3丁目,204.47m2 【61.85坪】, 所有権 ,,1LDK×6戸 2ＤＫ×3戸、店舗×2戸 ,,,423.96m2【128.24坪】,60 ％ / 400 ％ ,準工業,賃貸中,相談
605803gqv,MAN,"1億8,000万円",8.28%,"1,490.4 万円 / 124.2万円",1977年12月,鉄骨造4階建 総戸数 11戸,4階建,S造,11戸,JR常磐線 亀有駅  徒歩4分 ,東京都葛飾区亀有,204.47m2 【61.85坪】, 所有権 ,,店舗×2戸  1LDK×6戸  2LDK×3戸 駐車場 1台,,,423.96m2【128.24坪】,60 ％ / 400 ％ ,準工業,賃貸中,相談
602827nqs,BUL,"1億9,500万円",,,2013年12月,鉄骨造4階建 総戸数 1戸,4階建,S造,1戸,京成押上線 京成立石駅  徒歩7分 ,東京都葛飾区立石5丁目,110.93m2 【33.55坪】, 所有権 ,,3LDK×1戸 ＋店舗×2 ,,,214.38m2【64.85坪】1階63.42㎡ 2階63.42㎡ 3階56.54㎡ ４階31.00㎡,60 ％ / 200 ％ ,第二種住居,空室,即時
580441ld8,MAN,"2億3,800万円",6.15%,"1,464.8 万円 / 122.1万円",2002年6月,鉄骨造7階建,7階建,S造,---,京成本線 堀切菖蒲園駅  徒歩7分 京成本線 お花茶屋駅  徒歩11分 ,東京都葛飾区堀切2丁目,145.24m2 【43.93坪】, 所有権 ,,,,,545.30m2【164.95坪】,60 ％ / 400 ％ ,準工業,賃貸中,相談
582963qw3,MAN,"2億3,800万円",6.15%,"1,464.8 万円 / 122.1万円",2002年6月,鉄骨造7階建,7階建,S造,---,京成本線 堀切菖蒲園駅  徒歩7分 京成本線 お花茶屋駅  徒歩11分 ,東京都葛飾区堀切2丁目,145.24m2 【43.93坪】, 所有権 ,,,,,545.30m2【164.95坪】,60 ％ / 400 ％ ,準工業,賃貸中（満室）,相談
599875rj3,ONE,490万円,12.00%,58.8 万円 / 4.9万円,1990年12月,鉄骨鉄筋コンクリート造4/7階建 総戸数 56戸,4/7階建,SRC造,56戸,JR総武線 小岩駅  徒歩13分 京成本線 江戸川駅  徒歩6分 ,東京都江戸川区東小岩3-21-6,,所有権 ,17.57m2（バルコニー 1.5m2）,1R南向き,"6,240円 / 3,510円",全部委託,,,,賃貸中,相談
600772lf8,ONE,630万円,10.47%,66 万円 / 5.5万円,1976年2月,鉄骨鉄筋コンクリート造7/11階建 総戸数 306戸,7/11階建,SRC造,306戸,東西線 葛西駅  徒歩8分 東西線 西葛西駅  徒歩20分 ,東京都江戸川区中葛西1-31,,所有権 ,24.30m2（バルコニー 4.05m2）,1DK西向き,"5,300円 / 5,000円",全部委託,,,,賃貸中,相談
602143mwg,ONE,680万円,10.06%,68 万円 / 5.7万円,1977年2月,鉄骨鉄筋コンクリート造2/11階建 総戸数 261戸,2/11階建,SRC造,261戸,東西線 葛西駅  徒歩8分 ,東京都江戸川区中葛西1丁目,,所有権 ,23.07m2（バルコニー 0.00m2）,2K西向き,"5,300円 / 5,000円",全部委託,,,,空室,即時
596312puu,ONE,720万円,11.33%,81.6 万円 / 6.8万円,1977年2月,鉄骨鉄筋コンクリート造7/11階建 総戸数 130戸,7/11階建,SRC造,130戸,東西線 葛西駅  徒歩8分 ,東京都江戸川区中葛西1丁目,,所有権 ,24.30m2（バルコニー 4.05m2）,1K西向き,"5,000円 / 5,300円",全部委託,,,,賃貸中,即時
606493bfb,KOD,750万円,11.20%,84 万円 / 7.0万円,1972年11月,木造2階建 総戸数 1戸,2階建,木造,1戸,都営新宿線 一之江駅  徒歩22分 都営新宿線 一之江駅 バス6分 徒歩3分 （バス：一之江高速入口停留所）,東京都江戸川区西一之江2-4-8,29.0m2 【8.77坪】, 所有権 ,,3DK×1戸 ,,,40.1m2【12.13坪】,60 ％ / 160 ％ ,第二種住居,所有者居住中,相談
582335rmj,KOD,960万円,19.25%,184.8 万円 / 15.4万円,1980年12月,鉄骨鉄筋コンクリート造2階建,2階建,SRC造,---,JR総武線 小岩駅  徒歩7分 ,東京都江戸川区東小岩53-4,27.90m2 【8.44坪】, 借地権 ,,,,,44.8m2【13.55坪】,80 ％ / 300 ％ ,近隣商業,賃貸中,相談
588329mml,ONE,"1,150万円",10.43%,,1975年5月,鉄筋コンクリート造3/5階建 総戸数 26戸,3/5階建,RC造,26戸,JR総武線 新小岩駅 バス8分 徒歩2分 （バス：大杉小学校停留所）,東京都江戸川区中央2-17-21,,所有権 ,57.16m2（バルコニー 8.77m2）,3DK南向き,"7,700円 / 7,700円",全部委託,,,,賃貸中,相談
602098s5i,ONE,"1,300万円",10.00%,120 万円 / 10.0万円,1975年5月,鉄筋コンクリート造3/5階建 総戸数 156戸,3/5階建,RC造,156戸,JR総武線 新小岩駅  徒歩2分 （バス：大杉小学校前停留所）,東京都江戸川区中央2丁目,,所有権 ,57.16m2（バルコニー 8.77m2）,3DK南向き,"7,700円 / 7,700円",一部委託,,,,賃貸中,相談
5842272if,ONE,"1,350万円",7.02%,94.8 万円 / 7.9万円,2006年3月,鉄筋コンクリート造4/5階建 総戸数 40戸,4/5階建,RC造,40戸,東西線 葛西駅  徒歩7分 ,東京都江戸川区葛西西5,,所有権 ,24.47m2（バルコニー 2m2）,1K南向き,"7,300円 / 1,400円",全部委託,,,,賃貸中,相談
586730fig,ONE,"1,390万円",6.82%,94.8 万円 / 7.9万円,2006年3月,鉄筋コンクリート造3/5階建 総戸数 40戸,3/5階建,RC造,40戸,東西線 葛西駅  徒歩7分 ,東京都江戸川区東葛西5丁目,,所有権 ,24.47m2（バルコニー 4.64m2）,1K西向き,"7,300円 / 2,900円",全部委託,,,,賃貸中,相談
602022lls,KOD,"1,480万円",10.54%,156 万円 / 13.0万円,1990年12月,木造2階建 総戸数 1戸,2階建,木造,1戸,東西線 西葛西駅  徒歩20分 ,東京都江戸川区西葛西1-6-7,71.63m2 【21.66坪】, 所有権 ,,3LDK以上×1戸 ,,,91.82m2【27.77坪】,60 ％ / 150 ％ ,第一種中高住専,空室,相談
577628luo,APT,"1,500万円",9.08%,136.2 万円 / 11.4万円,1990年2月,木造2階建,2階建,木造,---,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨,47.11m2 【14.25坪】, 所有権 ,,,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,,賃貸中,相談
582535sbn,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨5-33-15,47.11m2 【14.25坪】（※私道：10.34m2あり）, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】1階28.52㎡/2階28.52㎡,60 ％ / 150 ％ ,第一種中高住専,賃貸中（満室）,相談
586250nlh,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨5丁目,47.11m2 【14.25坪】, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中,相談
594217ahn,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR中央線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨5-33-15,47.11m2 【14.25坪】（※私道：10.34m2あり）, 所有権 ,,1DK×2戸 ,,,57.4m2【17.36坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中（満室）,相談
596824ydj,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨5-33-15,47.11m2 【14.25坪】（※私道：10.34m2あり）, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中,相談
596917wve,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨,47.11m2 【14.25坪】, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中（満室）,相談
598374kxa,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨,47.11m2 【14.25坪】, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中（満室）,相談
598838lo5,APT,"1,500万円",9.12%,136.8 万円 / 11.4万円,1990年2月,木造2階建 総戸数 2戸,2階建,木造,2戸,JR総武線 小岩駅  徒歩20分 ,東京都江戸川区鹿骨5丁目,47.11m2 【14.25坪】（※私道：10.34m2あり）, 所有権 ,,1DK×2戸 ,,,57.04m2【17.25坪】,60 ％ / 150 ％ ,第一種中高住専,賃貸中,相談
581971kcj,ONE,"1,540万円",7.48%,115.2 万円 / 9.6万円,2007年3月,鉄筋コンクリート造7/14階建 総戸数 48戸,7/14階建,RC造,48戸,JR総武線 小岩駅  徒歩5分 京成本線 京成小岩駅  徒歩13分 ,東京都江戸川区西小岩4-14-22,,所有権 ,27.44m2（バルコニー 3.04m2）,1K北西向き,"7,370円 / 2,550円",全部委託,,,,空室,相談
59355467n,KOD,"1,780万円",7.41%,132 万円 / 11.0万円,1967年4月,木造2階建 総戸数 1戸,2階建,木造,1戸,京成本線 江戸川駅  徒歩9分 JR総武線 小岩駅  徒歩15分 ,東京都江戸川区北小岩5丁目,37.67m2 【11.39坪】, 所有権 ,,3DK×1戸 ◆バス・トイレ別◆ ,,,42.99m2【13.00坪】,60 ％ / 200 ％ ,第一種中高住専,空室,即時
602104qvt,ONE,"1,970万円",5.42%,106.8 万円 / 8.9万円,2006年3月,鉄筋コンクリート造5/5階建 総戸数 40戸,5/5階建,RC造,40戸,東西線 葛西駅  徒歩7分 ,東京都江戸川区東葛西5丁目,,所有権 ,24.47m2（バルコニー 7.00m2）,1K西向き,"7,300円 / 1,400円",全部委託,,,,賃貸中,即時
588021kbw,ONE,"2,180万円",6.05%,132 万円 / 11.0万円,2000年3月,鉄筋コンクリート造3/21階建 総戸数 199戸,3/21階建,RC造,199戸,JR総武線 平井駅  徒歩1分 ,東京都江戸川区平井3丁目,,所有権 ,37.56m2（バルコニー 17.58m2）,1DK南西向き,"7,100円 / 7,000円",全部委託,,,,賃貸中,相談
602105bii,ONE,"2,280万円",5.78%,132 万円 / 11.0万円,1980年7月,鉄筋コンクリート造2/7階建,2/7階建,RC造,---,JR総武線 平井駅  徒歩6分 ,東京都江戸川区平井2丁目,,所有権 ,56.59m2（バルコニー 8.00m2）,3LDK南西向き,"25,330円 / 0円",全部委託,,,,賃貸中,相談
580192jco,APT,"2,750万円",13.35%,367.2 万円 / 30.6万円,1961年12月,木造2階建 総戸数 12戸,2階建,木造,12戸,JR総武線 平井駅  徒歩16分 ,東京都江戸川区小松川4-91-4,114.39m2 【34.60坪】, 所有権 ,,1R×12戸 ,,,154.91m2【46.86坪】,60 ％ / 300 ％ ,第一種住居,賃貸中,相談
580446kip,APT,"2,750万円",13.35%,367.1 万円 / 30.6万円,1961年12月,木造2階建 総戸数 12戸,2階建,木造,12戸,JR総武線 平井駅  徒歩16分 ,東京都江戸川区小松川4丁目,114.4m2 【34.60坪】, 所有権 ,,1R×12戸 ,,,154.90m2【46.85坪】,60 ％ / 300 ％ ,第一種住居,賃貸中,相談
579547zfz,TPO,"3,180万円",14.26%,453.6 万円 / 37.8万円,1980年11月,鉄骨鉄筋コンクリート造2/7階建 総戸数 20戸,2/7階建,SRC造,20戸,京成本線 京成小岩駅  徒歩3分 JR総武線 小岩駅  徒歩13分 ,東京都江戸川区北小岩2-6-1,,所有権 ,234.72m2（バルコニー なし）,事務所南西向き,"49,880円 / 40,390円",自主管理,,,,自己使用中,相談
591653vvv,TPO,"3,200万円",14.25%,456 万円 / 38.0万円,1982年12月,鉄筋コンクリート造1/4階建 総戸数 13戸,1/4階建,RC造,13戸,JR総武線 新小岩駅 バス19分 徒歩2分 （バス：松江停留所）都営新宿線 船堀駅  徒歩20分 ,東京都江戸川区西一之江4-1-6,,所有権 ,280.19m2（バルコニー なし）,店舗・事務所北西向き,"19,500円 / 26,000円",一部委託,,,,賃貸中,相談
603090eg9,LND,"3,310万円",,,,,,,,都営新宿線 船堀駅  徒歩8分 ,東京都江戸川区船堀5,70.00m2 【21.17坪】, 所有権 ,,,,,,60 ％ / 200 ％ ,宅地 / 準工業,古家あり,相談
603579ygl,ONE,"3,380万円",,,2004年6月,鉄筋コンクリート造5/10階建 総戸数 55戸,5/10階建,RC造,55戸,都営新宿線 篠崎駅  徒歩10分 ,東京都江戸川区篠崎町3-9-9,,所有権 ,70.83m2（バルコニー 12.60m2）,3LDK東南向き,"13,000円 / 8,860円",全部委託,,,,空室,相談
581353gnc,APT,"3,420万円",12.63%,432 万円 / 36.0万円,1978年10月,鉄骨造3階建 総戸数 5戸,3階建,S造,5戸,JR総武線 平井駅  徒歩14分 ,東京都江戸川区平井7丁目,78.80m2 【23.83坪】, 所有権 ,,,,,154.35m2【46.69坪】,60 ％ / 200 ％ ,準工業,賃貸中,相談
